M3FD,MI,SD,VIF,SSIM,Qabf,PSNR
00965.png,5.530350463070524,28.80772341552551,0.8946697526117461,0.7717709541320801,0.593309690870568,61.1734526481282
00976.png,5.354399426865928,26.74325447951782,0.8588773725182581,0.7947289347648621,0.5932996975307787,63.50657210830025
00994.png,5.36317254953155,27.07176636006906,0.8548730600813864,0.7937852144241333,0.5901022948727971,63.49549761816927
01017.png,5.290838639552295,28.48470926847201,0.9279120471569621,0.809513509273529,0.5659700102138395,66.80578598746155
01034.png,5.253435893644365,23.68048351447171,0.8635725170846859,0.7927343845367432,0.6238848757491235,61.39930404406755
01043.png,5.354372556148065,24.304313739358,0.8977352182133955,0.7785526514053345,0.6395382145187665,61.10297859780694
01079.png,5.523982895586181,32.22418394000007,0.9671441379211627,0.823536217212677,0.5682022469147157,67.41476561075321
01093.png,4.802666484780769,28.88744884064415,0.798543996929993,0.8043419718742371,0.5341443664017195,67.7080484960049
01101.png,4.898273999252469,26.29434034130491,0.8468206659112483,0.8122915029525757,0.572511869092618,66.56318358983697
01115.png,5.732151548607799,28.96713745062382,0.860000577873776,0.8025672435760498,0.5614139930884675,62.87684099719171
01122.png,6.210983903408193,32.570461478731,0.8446544225770292,0.8048043251037598,0.5342367792129236,62.33485642093811
01136.png,6.15016039082108,35.76241885294592,0.8443548254979973,0.8058230876922607,0.5214742950686307,61.62010544874447
01147.png,6.203047214326249,33.64089956731117,0.8873350346799989,0.8118393421173096,0.534317139123313,61.6868156371301
01156.png,5.800602327326036,26.02367790154646,0.8677606498630902,0.8344656825065613,0.5026705894922849,62.55268482555914
01165.png,5.771003167614927,28.1572283519444,0.923979939725661,0.8200611472129822,0.5683581182553025,61.87021732027247
01186.png,5.131084625813715,28.08139269846524,0.8724308422764522,0.7496288418769836,0.63633581082117,62.00209484293985
01204.png,5.246339481696992,24.12311764029475,0.9218089218495814,0.7543384432792664,0.6657089090602362,60.66865787389517
01212.png,4.892219453054503,20.98425283843816,0.9544549237372483,0.7620173692703247,0.6568993367897251,60.36189815256481
01223.png,5.351745242448956,27.93418342310412,0.9467190878631029,0.7530440092086792,0.6723329856431729,61.48833814243456
01227.png,6.076260922087359,34.37557527927714,0.9039919327957562,0.8191580772399902,0.6503780139061153,66.76668248431584
01242.png,5.134980845501616,33.16653621270931,0.8984406603285737,0.865212082862854,0.5691843343290299,68.24526859185745
01249.png,4.992329077436773,30.44069755620481,0.9228059077901,0.8779038190841675,0.569312261310816,67.66270136958627
01267.png,5.840115714125872,38.8626973432322,0.9425887375624776,0.8096543550491333,0.5101810836624576,63.35867028195566
01270.png,4.992942050416536,32.86952262473742,0.9553860607338702,0.8135685920715332,0.6244405849173892,65.0253080129369
01299.png,5.531649922607636,35.60843799045097,1.053501590139341,0.8478128910064697,0.6297064213627085,66.71535518992309
01301.png,3.621373197503473,32.13096032039987,0.6351992590738219,0.5911648869514465,0.5734519417272347,65.00405408135747
01320.png,3.631068559753666,32.16715745163875,0.6399454537773178,0.590550422668457,0.5761829470364103,65.03727700559395
01331.png,3.781052116355468,33.35069131384103,0.6688443625805931,0.5893828272819519,0.5959565197515133,64.72482033700297
01345.png,5.874503852634372,22.05526266002299,0.7681545432837885,0.7052739858627319,0.5113799431526409,58.67385629915362
01388.png,5.663329748771748,20.85597174952986,0.7165874744822246,0.7058101296424866,0.4777085640716044,58.70830358091587
01393.png,4.466636102190025,45.85111634182604,0.7383020871144652,0.5764605402946472,0.6348183923886359,60.49810871946705
01406.png,4.471551433995005,45.77926439095634,0.7367242807757155,0.5760806798934937,0.6363638902783523,60.50966684748821
01413.png,4.472287966221057,45.73073151270926,0.7352885504656618,0.5763415694236755,0.6348752157365509,60.51926993206293
01415.png,4.482259917944164,45.77258165944798,0.7354855628882542,0.5763795375823975,0.6353142227592097,60.52192775524666
01422.png,4.472823736356887,45.91239570559441,0.7404050517886991,0.5748669505119324,0.635090980539041,60.45710868511967
01432.png,4.620820462509808,43.65693971657504,0.7692269633867548,0.6218898892402649,0.6579048305210604,61.62231479179825
01437.png,4.632013363756069,38.70042822154879,0.8660294933449755,0.6500656008720398,0.6359784633690033,61.56170727491872
01442.png,4.575287476091802,27.36722504219996,0.9777484666144987,0.6792501211166382,0.5992086010886827,61.61275305633982
01443.png,4.472145764947198,24.93931355012729,0.9883255881602755,0.6817454099655151,0.5902256275728898,61.58764273817119
01454.png,5.667447760819,62.8852734524348,0.8563118392402209,0.7915840744972229,0.4766148375043445,61.87427919623747
01462.png,5.68608711505745,62.76170987602632,0.8627187315851985,0.7931497097015381,0.4813444114161501,61.85467812190281
01471.png,5.682260918412325,62.99208366268468,0.8646182399961533,0.7930082678794861,0.4750266301257154,61.81352163179832
01482.png,5.667548446983108,62.91687017075256,0.8578726052862851,0.7930214405059814,0.4642752281919352,61.84043471114182
01486.png,5.67229069530252,63.28805261790464,0.8586953353160786,0.792145848274231,0.469393173901973,61.77831031364533
01492.png,5.736746129070523,62.12637542491514,0.8689235164633048,0.784926176071167,0.4671668805659674,61.85815534556865
01494.png,4.483715490564359,38.19655961819947,0.7564666054015902,0.5731070637702942,0.6718399568123605,62.12618932845098
01505.png,4.543631950991045,38.5705435965496,0.7474629997670019,0.575262725353241,0.6653763501829002,62.55292034370721
01511.png,4.594407193134154,38.61177065783611,0.7547698313799145,0.5770334005355835,0.6651354498099517,62.50330373853971
01527.png,4.587727805427141,38.71897467650712,0.7548597863420214,0.5770267844200134,0.6724903548507338,62.57696436662119
01531.png,6.602386151901017,39.54636980284452,0.5839565343118931,0.6873793005943298,0.5101818564302475,58.61266363657166
01547.png,6.414275645711559,39.46886340376952,0.5774143346099371,0.6864778399467468,0.5063194720073237,58.60691918361816
01562.png,6.368953156839735,39.44361168306177,0.5707326903186424,0.686928391456604,0.5019057882361222,58.61395502052645
01579.png,6.484604219180385,39.5820654950467,0.5608892438692255,0.6893523931503296,0.5012470027972833,58.65366166340887
01584.png,6.114940854103782,32.07299743886657,0.8415360887619233,0.6927979588508606,0.6700429376288137,59.50991502549793
01587.png,5.940303334980657,31.49916035173927,0.8233032320080083,0.6917295455932617,0.665115719557089,59.78185723211222
01599.png,5.968033710567322,32.0850120468557,0.8358967244910197,0.6966924071311951,0.679486454267005,60.10143138506461
01608.png,5.935173950593143,31.46682203006645,0.831696748200461,0.6881258487701416,0.6776080339024788,59.92298113484093
01640.png,6.020586628348283,32.34612888795904,0.8418918180050283,0.6934894919395447,0.7124772228476344,60.12132782364836
01659.png,6.008976194655464,32.25942610953683,0.8382743538206239,0.6921408176422119,0.7077528306869953,60.03339191440351
01670.png,5.296063651004038,31.95914266888598,0.8742460270330453,0.6744052171707153,0.7097810561567336,60.77461222557395
01673.png,5.546829928810691,31.02243706678281,0.877599272369102,0.6795268058776855,0.7133455351808197,60.85197900796663
01707.png,5.30240107846063,30.78873507765935,0.8853486367443313,0.6838887333869934,0.7300201946959854,61.3559906772428
01710.png,5.463452003391442,28.83608037251249,0.6602389179485626,0.6703810095787048,0.5193447983107321,58.91868260137333
01724.png,5.452762840501865,28.84362444672927,0.6677017717397569,0.6706215143203735,0.5188999752517904,58.92706231799554
01729.png,5.498013881526132,28.95879655279995,0.669900031797406,0.6690876483917236,0.5220951507648514,58.92366046704403
01741.png,5.506754611980613,28.98533522668187,0.6687014474266663,0.6685007810592651,0.5202738922983055,58.91234008431542
01760.png,5.446566380875206,35.7909750703215,0.6457923078885712,0.6967000365257263,0.5030083040599097,58.79021394777565
01773.png,5.4804596453292,35.82259256420218,0.6441028338143792,0.6933033466339111,0.5106950593010801,58.71233056789234
01779.png,5.5544048171187,35.84746193726622,0.6439859379556254,0.6929579973220825,0.513832998745134,58.69585738150262
01783.png,5.529798543639975,35.89221104643852,0.6464229788646265,0.6924148797988892,0.5160870954830609,58.69156111942942
01789.png,5.507538787148771,35.78270216303601,0.6483200598781068,0.6915149092674255,0.5163090223400877,58.6684542185209
01803.png,6.021049393095488,39.91476857004184,0.7411949971344788,0.7557995915412903,0.6276895240891667,62.2286958076016
01806.png,6.084193373593784,40.09760676376856,0.771584139409869,0.7477137446403503,0.6462208180853707,62.13172884345082
01807.png,6.026984065286392,40.23258940212524,0.7513433510280745,0.7531560659408569,0.6306156583320364,62.10005254880696
01811.png,5.935623937900379,38.74428110291657,0.7650793060326253,0.7357255220413208,0.6477365819173708,62.55278892234066
01828.png,5.612765649960673,37.53568150924712,0.6937272023126956,0.7519822120666504,0.6006448911418897,63.14078259358291
01845.png,5.06805314552843,16.5200227953097,0.7741424582693553,0.6980909705162048,0.5120788418667036,58.59313894955819
01856.png,5.251039012677546,16.93054852352078,0.7696077641981565,0.6897267699241638,0.5169591053267206,58.67588505112493
01861.png,5.262973225508349,17.31042570869203,0.7737565998443685,0.6905374526977539,0.5190889454596659,58.74239954358777
01867.png,5.4026610030196,17.86816275486585,0.7399496585831387,0.7365514039993286,0.5507803807954057,59.07601075104513
01899.png,5.332043360076137,17.79843880311206,0.7244816503419731,0.7341055274009705,0.534956695640351,59.09052047418933
01911.png,5.334169764561842,17.77575190975142,0.7260100518434028,0.7339054346084595,0.5367885209013306,59.09780707300317
01912.png,5.809243484264208,26.85914848134351,0.9241518802120332,0.7731049060821533,0.5975977410814621,64.1086350309649
01913.png,5.705553469140563,25.7591731233749,0.9572140307928569,0.7778774499893188,0.6094145200201088,64.44782299326084
01919.png,5.665410895146559,25.25371542678706,0.9616393784528964,0.7785111665725708,0.6103536054650454,64.51859663593518
01929.png,5.641590156327254,24.85405686919427,0.9605786408842891,0.77853924036026,0.6109162397391076,64.66108223584041
01937.png,5.242454053244806,28.11307472872942,0.8937132198119097,0.6353197693824768,0.7282354645545176,60.94348150674109
01947.png,5.285956147990079,28.35090983622336,0.8964374373576247,0.6325238943099976,0.7312066102861328,60.82084467225602
01954.png,5.260130172383885,27.90573382781306,0.8934957390014167,0.6334458589553833,0.7292950516525529,60.83758964301868
01963.png,5.27275486811511,27.88521481140364,0.895389513269599,0.6341162323951721,0.7301841661804769,60.85800074874092
01977.png,5.499253442930577,30.78031010620873,0.8103795511223573,0.6081850528717041,0.7219890798091957,59.94683838445147
01981.png,5.413115277753144,30.92990489683218,0.7793975514007302,0.6071279048919678,0.7105167744699747,59.95490224254853
01985.png,5.582261757221104,26.60368590093533,0.7862312401326936,0.6537330150604248,0.658794309843847,58.86643160218303
01994.png,6.038880434707467,29.77686658891708,0.6670225946923387,0.6450083255767822,0.4445663935401782,57.3731867331628
01996.png,6.144708502618926,28.26164577204929,0.6821775010375777,0.6592311859130859,0.4435815419778961,57.52284855672239
02002.png,6.313849761266944,31.46583278434721,0.6441464708495643,0.6631665825843811,0.4103520113645248,57.37453695010857
02011.png,6.335721619565808,29.96484485331658,0.6569515385850955,0.663260817527771,0.419607579865856,57.3319470343996
02033.png,5.843349326503533,29.63722030612787,0.6143005170309509,0.6505836844444275,0.3934554787000341,57.45562904644237
02045.png,5.751167096122748,42.84036122022277,0.5799264225431031,0.6268641948699951,0.5016897849560596,58.09925817755716
02073.png,5.753417819912995,44.06864060344291,0.6157883750906635,0.6251077055931091,0.5272016132507457,58.19214261333573
02083.png,5.757296007615066,44.83507828466085,0.6261762934691858,0.6270474195480347,0.5328445149139176,58.29835627221957
02090.png,5.810907813545285,44.06342714745605,0.6223988298256589,0.6235363483428955,0.5350260782085772,58.21052344005614
02102.png,7.033417333865499,50.67735846961968,0.7261356623505251,0.679916501045227,0.4913955605541805,57.27997253103818
02119.png,6.611461119776045,43.84082462324167,0.6834228868441171,0.6563173532485962,0.4743512282668454,56.69147994453841
02120.png,6.361215149623023,55.47417813815872,0.8388845353075174,0.6485071182250977,0.5489540886674936,56.80720971616119
02142.png,6.08036417275955,40.99391588178564,0.6286588456964576,0.6540614366531372,0.484024698862406,58.07865570854274
02163.png,6.274475795276972,29.67939033972059,0.5853151960826278,0.6464438438415527,0.4240412947992883,58.45694523000937
02180.png,6.383308394187926,37.70563626979946,0.620231265528954,0.6152001023292542,0.576662717904689,58.54511328611367
02195.png,6.528901419868303,32.41177051378931,0.6178267564636435,0.6297683119773865,0.5433919350885648,58.32290701675046
02213.png,6.560939963159401,36.27048855259259,0.5624887653101874,0.615665078163147,0.5395224525828048,58.29211282800168
02233.png,6.559177319002533,31.08853861269321,0.6413430538928214,0.6439218521118164,0.4932852948657328,57.38659728222441
02236.png,6.460852334201018,28.38077418075409,0.636895761573689,0.6411505341529846,0.4836852450078337,57.4681174472891
02249.png,6.440970174931344,31.97306071254557,0.6073165074124649,0.6401149034500122,0.4192488222640756,57.90395346878077
02278.png,6.681544966461269,32.61358606614351,0.6562539650112419,0.6392565965652466,0.5480500827711284,58.13605326200499
02296.png,6.445804350531652,34.34904086103303,0.6624507521595382,0.6338387727737427,0.5559864913342003,58.02208427305841
02310.png,7.192166824583971,37.72678387239186,0.5337686756472408,0.6332865953445435,0.4825044157044902,58.00317710824813
02317.png,7.038045640422352,39.41115238472058,0.5791985001036078,0.6262089610099792,0.5139225470527218,57.79199775352459
02322.png,6.174784278180889,30.11329113090057,0.5776544981176444,0.636397123336792,0.4260533529875414,57.73929112547874
02337.png,6.511061274079905,21.68891367120491,0.5642727114197639,0.6455273628234863,0.4052736213136673,56.92657598711876
02352.png,7.108564542808168,30.39121411168517,0.6821055378073877,0.6709340810775757,0.4081414995806229,57.45457510616858
02369.png,6.407770208021784,27.44799177725334,0.6520868909429605,0.6576261520385742,0.4458493588617749,57.65635657438966
02394.png,7.140114650982669,25.44699671723725,0.6552048988342777,0.6748614311218262,0.4357119258680384,57.08245419033175
02405.png,6.859613608819094,24.29988090998767,0.5903641396742452,0.7038218975067139,0.3792278167443719,58.14381929443245
02440.png,6.305973163916061,29.39856656617518,0.6388923567265948,0.6828122138977051,0.444400034926389,58.32780767675948
02450.png,6.678540715780549,31.65085354217034,0.6484742872252536,0.661288321018219,0.4714172122926656,58.26077891903397
02455.png,6.568544861775324,30.72758779489058,0.5607893141094965,0.6654713153839111,0.4665885349191841,58.74460181014091
02464.png,6.602962082136001,29.38911313229994,0.6397709990740637,0.6623618602752686,0.5166831728466978,58.46456219276816
02473.png,6.64985786751453,32.88551152847684,0.6728783661598408,0.6395002603530884,0.554789054822832,58.11823034163091
02478.png,6.517219582005781,30.95352988545558,0.6929837649801052,0.673845648765564,0.5217987434140469,58.55268400029131
02486.png,6.748941963974653,31.99017055862303,0.6846328320039248,0.6798333525657654,0.5231181402767355,58.36859065110217
02495.png,6.834266323093168,28.79678598060034,0.6576361786285766,0.6842300891876221,0.4800915732249371,58.39630302006303
02522.png,6.825396894056338,34.34510063313252,0.6698134271912405,0.6448078155517578,0.5197379432988553,58.41128922201612
02527.png,5.995422371891413,53.15554575273246,0.8070943709635275,0.6570755243301392,0.5975885327303171,60.54640821190932
02530.png,6.280899011534396,65.6086810066892,0.8537650712571879,0.7040990591049194,0.6140921973706357,62.18354158209766
02533.png,5.386703230701228,24.49524294803653,0.9979794111908904,0.7346640825271606,0.7329547255371524,62.12881952906307
02544.png,5.601695185383001,38.13372296043119,1.013042092955067,0.890955924987793,0.5769050007113299,66.73465680937493
02556.png,6.514763319114683,23.40577366560261,0.6254530916121405,0.6674280762672424,0.4220764868160594,58.34885594047598
02572.png,6.819919517410309,23.7300937684708,0.5979113514946286,0.6842958927154541,0.4394890596993303,58.02725691668296
02606.png,7.107907044971091,30.2230450885923,0.6973225847865443,0.6390925645828247,0.5243900030846699,56.98292685486
02611.png,7.067508817721828,30.17138949635275,0.6842796156328745,0.6489312648773193,0.5294115477990271,57.61228174408518
02624.png,6.896192671229223,40.45418214306876,0.7461785211925321,0.6239869594573975,0.490727232440133,55.92096960599122
02641.png,5.023335792288723,34.32395974322037,0.8812750390764643,0.7838510274887085,0.4230966348893427,64.88510946629643
02651.png,5.668156053487762,29.04057201493839,0.9569511973169036,0.7934963703155518,0.6969270442240182,65.91200604723277
02658.png,6.070644339444268,34.4450354039659,0.927350396367828,0.7788182497024536,0.6497630363098338,62.48681817155586
02667.png,6.748017516076208,39.17507067207617,0.7982579853326889,0.6916848421096802,0.5029353816188304,56.88830254674365
